1137617	Han är på väg och kommer att anlända i sinom tid.
1137624	Min far besökte min farbror på sjukhuset.
1137629	Aldrig hade jag sett en sådan fridfull syn.
1137632	Han var intresserad av Orientens mysterium.
1137636	Jag talar japanska väl.
1137638	Jag hoppas du har kul.
1137641	Tom har något i sin hand.
1137645	Han tappade kontrollen över bilen i kurvan.
1137649	Jag vill be dig om en tjänst.
1137652	En efter en reste sig och gick.
1137659	Om det regnar kommer han inte.
1137660	Jag har lagat radion åt honom.
1137662	Det är risk att du blir en rejäl karl.
1137663	Du måste städa ditt rum.
1137664	Vi lyssnar med öronen.
1137665	Den här whiskyn är för stark.
1137666	Vilket märke gillar du?
1137667	Hon har en del egna pengar.
1137669	Jag undrar vem som satte igång det där ryktet.
1137672	Hon har inte mindre än tolv barn.
1137675	Det finns inget annat att göra än att vänta på att platserna blir lediga.
1137676	Var får jag tag på böcker?
1137680	Som pojke brukade jag ligga på gräset och titta på de vita molnen.
1137683	Jag gillar att ha mycket att göra.
1137685	Vi tillbringade en natt i en fjällstuga.
1137687	Det finns regler att följa.
1137691	Hans sätt var mycket impopulärt.
1137692	Min far lagade en trasig stol.
1137693	Den långa resan förvärrade hennes skada.
1137694	Tom vet inte vad han ska beställa.
1137698	Han är bara en flyktigt bekant.
1137699	Den andra delen av boken utspelar sig i England.
1137700	Fast att vi väntade till tio dök Bill aldrig upp.
1137701	Var snäll och vänta en stund medan jag gör klart ditt kvitto.
1137704	Egentligen inte.
1137705	Skriver de ett brev?
1137707	Den misstänkte ljög för polisassistenten.
1137708	Han såg ut som om inget hade hänt.
1137714	Både pojkar och flickor borde studera hemkunskap.
1137717	Nyhetsförmedlaren betonar matkrisen för mycket.
1137719	Peka inte på andra.
1137722	Trots kylan gick vi ut.
1137724	Hur kan jag åka buss till sjukhuset?
1137729	Eftersom varorna Ni debiterat oss inte var perfekta kommer vi inte att betala räkningen.
1137731	Tjuvar bröt sig in i mitt hus i går kväll.
1137733	Det är fritt för fantasin.
1137740	Efter måltiden frågade jag efter räkningen.
1137743	Filmen var intressant, precis som jag hade förväntat mig.
1137744	Signalen blev grön.
1138384	Tom gjorde många misstag.
1138386	Han sa ingenting medan jag talade.
1138390	Hur länge tänker du stanna här?
1138393	Kom in och sitt ner, är du snäll.
1138486	Hon hörde honom sjunga.
1138487	Jag har blivit bättre.
1138488	Vänta en stund.
1138489	Han är angelägen att åka dit.
1138490	Jag förstår inte vad du pratar om.
1138491	Ingen är för gammal för att lära sig.
1138492	Jag undrar varför hon inte berättade om det för honom.
1138493	Jag såg på när den röda solen gick ner i väst.
1138494	Jag blev tvungen att vänta i tjugo minuter på nästa bus.
1138495	Ah, föraren är galen.
1138496	Jag kan inte komma på något annat sätt att få honom att acceptera vårt förslag.
1138498	Jag är inte för trött.
1138499	Jag är inte på väg någonstans.
1138500	Sjön hade frusit till, så vi gick över isen.
1138501	Ingen sprang före honom.
1138502	Hennes storasyster gifte sig förra månaden.
1138503	Han förklarade varför experimentet misslyckades.
1138505	Du kommer att få stå till svars för detta, Ibragim!
1138506	John bryr sig inte ett dugg om sina kläder.
1138507	Överallt hon kommer är hon uppskattad.
1138508	Det där är en bit paj.
1138509	Pojken som står vid dörren är min bror.
1138510	Tom har inget lokalsinne.
1138511	Tom verkar inte vilja sänka priset.
1138513	Vi har mycket snö vintertid.
1138514	Poängen är huruvida hon kommer att läsa brevet eller ej.
1138515	Så du och Hanna planerar att gifta er?
1138516	Jag skulle vilja ha en flaska hostmedicin.
1138519	Jag upprepade vad han sa ord för ord.
1138520	Jag gillar sommaren bäst.
1138521	Han tycker mycket om musik.
1138525	Han stod på golvet.
1138529	Var har du sett de här kvinnorna?
1138530	Du vet inte vem jag är.
1138531	Båda vägarna leder till stationen.
1138532	Hon gick tjugo mil om dagen.
1138534	USA exporterar vete till hela världen.
1138535	Hans gamla katt lever fortfarande.
1138540	Ingen är perfekt.
1138541	Den här stolen är gjord av plast.
1138544	Antalet européer som besöker Thailand varje år, är mycket stort.
1138545	Fåglar flyger.
1138546	Hur gammal är den här hunden?
1138547	Vad läser du?
1138548	Jag har letat efter Andy. Vet du var han är?
1138550	Vet du hur många människor som dör av svält i världen per år?
1138553	Öppna aldrig dörren på en bil i farten.
1138558	Det är emot mina principer.
1138560	Esperanto skrivs fonetiskt med hjälp av ett alfabet om 28 bokstäver.
1138564	Hon är varken i köket eller i vardagsrummet.
1138565	Jag äter en gurka.
1138566	Väck det inte.
1138567	De här tre vackra flickorna är allihopa mina systerdöttrar.
1138569	Jag tycker mycket om honom, inte för att han är hövlig utan för att han är ärlig.
1138571	Prata du på, jag gör som jag vill.
1138573	Jag blev uppkallad efter min morbror.
1138574	Vem äger den här bilen?
1138575	Fåglarna lägger ägg.
1138580	Du beklagar alltid dig alltid över din man.
1138583	Från tid till annan studerar jag esperanto.
1138588	Det är länge sedan jag såg honom.
1138589	Jag behöver hitta ett deltidsjobb.
1138598	Det skulle ta mig för lång tid att förklara för dig varför det inte kommer att fungera.
1138599	Hon har erfarenhet av att ta hand om barn.
1138601	Lås dörren!
1138603	Vindruvorna är så sura att jag inte kan äta dem.
1138604	Kan man hitta en telefon i närheten?
1141851	Var snäll och väck mig klockan sex i morgon bitti.
1141854	Hur säger man ”adjö” på tyska?
1141857	Jag är riktigt oroad över din framtid.
1141859	Varför kommer du så tidigt?
1141860	Tom vet verkligen inte vad han ska göra.
1141861	Jag ber om ursäkt för det sena svaret.
1141862	Importen av brittiska varor ökade.
1141863	Vår plan kommer att fungera bra.
1141864	Ett bra vin behöver inte annonseras.
1141865	Miljoner vilda djur lever i Alaska.
1141867	Hon är pigg på att sticka utomlands.
1141869	Reta inte honom bara för att han inte kan skriva sitt namn.
1141872	Mor går till sjukhuset på morgonen.
1141873	Det är bäst att du inte väntar längre.
1141874	I svåra sorgfyllda tider, låt oss då göra något för andra.
1141875	Hon är väldigt duktig på att imitera sin lärare.
1141879	Sex blev inbjudna, inklusive pojken.
1141880	Tom missade chansen att åka till Boston med Mary.
1141882	Tom låtsades inte förstå vad Mary sa.
1141886	När han åker till Europa kommer han att besöka många museer.
1141888	Vem är flickan som står där borta?
1141890	Killen var så barnslig att han inte kunde motstå frestelsen.
1141893	Tom samlade ihop alla sina saker.
1141894	Jag har förlorat min PIN-kod!
1141899	Det går inte att säga hur långt vetenskapen kan ha nått till år 2100.
1141901	Vad i hela världen står på?
1141906	Tar du mig för fyrtio? Du missar rejält!
1141907	Jag sätter in tiotusen yen varje månad.
1141916	Ursäkta, kan du förklara vägen till stationen?
1141917	Tom är van att ta snabba beslut.
1141918	Han åker om tre dagar.
1141919	Han är tillbaka om tio minuter.
1141920	Vid hemkomsten upptäckte jag inbrottet.
1141921	Vem talar?
1141927	Vi letar efter en nedgrävd skatt.
1141928	Vi har en begränsad budget.
1141929	Vill du beställa någonting mer?
1141930	Jag är säker på att du lyckas.
1141932	Vad krävs för att man ska få lite hjälp?
1141936	Sluta att bita på naglarna.
1141937	Det var ett förskräckligt väder.
1141938	Han tjänstgjorde utan allvarligare anmärkningar till han uppnådde pension.
1141939	Det är Marys tur att diska.
1141948	Zürich betraktas som en större finansiell knutpunkt.
1144429	Männen gick för att jaga lejon.
1164653	Miljoner människor förstår interlingua vid första ögonkastet.
1168719	Dricker du kaffe?
1183059	Gårdagen är historia. Morgondagen är ett mysterium. Dagen idag är en gåva. Det är därför den kallas för nuet.
1184091	Solen är röd.
1190326	En dröm är hela livet, själva drömmen drömmer vi.
1192004	God jul!
1194677	I min värld är alla en ponny, som äter regnbågar och bajsar fjärilar.
1214483	När PC-fel saktar ner dig, vad kan du göra ?
1215277	43-åriga kvinna misstänks ha skjutit ihjäl sin make.
1215289	Hovar skrapar i den höstfuktiga ängsmarken. Jakten på låtsasräven börjar.
1215764	”Tack.” ”Varsågod.”
1216286	Kvinnan fastnade på något sätt mellan sin egen bildörr och något annat på uppfarten.
1216373	Grekland avblåser folkomröstningen.
1216376	Ärkeskurken Rastapopolous är en affärsman som inte drömmer om världsherravälde, utan bara om pengar.
1218755	I natt avgjordes regeringens öde.
1218760	Hon tål inte ljus, inte ens skenet från en mobiltelefon.
1222523	Vi vet att han är en modig man.
1222529	Man gör leksaker i den här fabriken.
1222584	Jag önskar jag kunde köpa det där huset billigt.
1224172	Herr Smith gläder sig över sin sons framgång.
1224777	”Risk för nattfrost på låglänta marker”, sade man i väderrapporten.
1226719	Barn dricker mer vatten, äter mer mat och andas mer luft per kilogram kroppsvikt än vuxna.
1226725	Efter avslutat samtal sä­­ger han vänligt adjö och önskar mig en trevlig kväll.
1228473	Det är lätt att glömma att mikrofonen är påslagen.
1228477	Det var ett pinsamt fiasko för Rick. Presidentkandidaten fick hjärnsläpp.
1228480	Rysk rymdsond kan krascha. Experter fruktar giftregn mot jorden.
1228482	Det måste du se för att tro på.
1228484	Det var ett pinsamt fiasko.
1231199	Döda havet lever. Det lockar turister från världens alla hörn.
1235524	13-åring krockade föräldrarnas bil.
1235535	Behovet av reformer i Italien är enormt.
1239098	Jag hoppas han får ett straff.
1239124	Polisen bluffade om gripna klottrare.
1239129	Jag har glömt mina glasögon.
1239133	Var har du gömt julklappen?
1240667	Hans hår var kortklippt och han var slätrakad.
1240671	Ibland får man bli någon som man tidigare inte var.
1240677	Var det inte Kafka som skrev att en bok måste bli yxan för det frusna havet inom oss?
1240693	En barnkör från grannsocknen sjöng några smöriga låtar.
1240694	Nu ska vi ha kalas!
1243334	Det är en film som alla föräldrar borde se.
1247229	Trädet är ruttet och stendött och kan falla när som helst.
1247234	Det rådde god stämning bland de 30 till 40 demonstranter som har samlats.
1259067	I mörkret är alla katter grå.
1259079	Som man bäddar, får man ligga.
1259132	Det finns inget ont som inte har något gott med sig.
1259356	Tjuven bröt upp fönstret.
1259360	Om du har ett problem med råttor och möss, så kan du skrämma dem med ultraljud.
1273208	Jag har inte sett de någonstans.
1275253	Och faktiskt, det var enkelt!
1276732	Hon är bara 26 år och driver redan flera bolag.
1276733	Hon är en person som kan konsten att vända motgång till framgång.
1276869	Och så levde han lycklig i alla sina dagar.
1276874	Det var en gång en dvärg som bodde i skogen.
1291528	Boken är också en resa genom 1900-talet.
1294129	Bara döda fiskar följer strömmen.
1294140	Gammal är äldst.
1294142	I öknen är sanden billig.
1294144	Låt inte vargen vakta fåren.
1294151	Man saknar inte kon förrän båset är tomt.
1294152	Medan gräset gror, dör kon.
1294156	Nöden har ingen lag.
